Airline,Source,Destination,Total_Stops,Price,Duration(minute),Month_of_Journey,Day_of_Journey,Season,Time_of_Day,Flight_Duration_Category,Dep_Hour,Arr_Hour,Dep_Minute,Arr_Minute
4,2,1,1,12373.0,1355,5,9,0,0,0,14,12,0,35
3,4,3,0,4049.0,90,3,18,0,2,2,9,10,10,40
4,0,5,1,21934.0,470,3,15,0,0,1,16,0,55,45
1,3,0,0,5510.0,150,6,27,1,0,2,14,16,15,45
10,2,1,0,6216.0,190,6,15,1,0,2,14,17,40,50
1,4,3,0,2050.0,75,4,1,0,1,2,19,20,30,45
3,4,3,0,2754.0,90,4,3,0,3,2,2,4,35,5
3,1,4,0,3850.0,140,6,27,1,2,2,7,10,55,15
3,1,4,0,3540.0,145,5,6,0,3,2,5,7,15,40
4,3,0,1,9663.0,1545,5,1,0,2,0,6,8,30,15
1,2,1,2,9190.0,1580,3,6,0,2,0,7,9,5,25
4,2,1,1,12898.0,1680,5,27,0,0,0,15,19,0,0
2,0,2,0,4632.0,175,4,15,0,2,2,7,10,45,40
8,4,3,0,2753.0,80,3,24,0,0,2,13,14,10,30
1,3,0,2,12723.0,1625,6,12,1,3,0,5,8,50,55
3,3,0,0,4804.0,155,6,24,1,2,2,11,14,30,5
3,0,2,0,4823.0,170,4,18,0,1,2,20,22,0,50
0,2,1,1,6152.0,330,6,27,1,2,1,7,13,55,25
10,2,1,0,6216.0,190,6,27,1,2,2,6,9,0,10
3,2,1,1,6016.0,345,6,24,1,3,1,2,7,0,45
6,2,1,1,11622.0,585,6,27,1,2,1,9,19,15,0
1,3,0,2,10151.0,590,5,6,0,0,1,12,21,0,50
4,2,1,2,12410.0,505,6,12,1,1,1,20,4,0,25
4,0,5,1,12547.0,1590,3,12,0,3,0,5,8,45,15
4,2,1,1,10262.0,825,6,15,1,3,0,22,12,50,35
6,2,1,1,14323.0,465,5,9,0,2,1,11,19,30,15
4,4,3,0,3210.0,90,6,21,1,1,2,19,21,35,5
6,2,1,1,16863.0,660,3,3,0,2,0,10,21,0,0
6,2,1,1,8937.0,470,6,1,1,2,1,11,19,25,15
4,2,1,2,10929.0,1995,3,27,0,1,0,19,4,10,25
3,2,1,1,6104.0,895,6,9,1,2,0,10,1,35,30
8,2,1,1,5511.0,360,3,21,0,0,1,15,21,55,55
4,3,0,1,13759.0,1150,3,24,0,3,0,21,16,10,20
1,2,1,2,11543.0,1545,5,21,0,3,0,5,7,55,40
4,3,0,1,13067.0,575,5,18,0,2,1,9,19,35,10
4,2,1,1,10262.0,1280,6,15,1,2,0,7,4,5,25
1,2,1,2,13591.0,1580,6,6,1,0,0,16,19,55,15
4,2,1,2,10929.0,1475,3,27,0,1,0,19,19,10,45
4,0,2,0,7229.0,180,4,27,0,1,2,19,22,50,50
0,2,1,1,6451.0,330,5,15,0,2,1,7,13,55,25
3,1,4,0,7295.0,145,3,3,0,2,2,11,14,35,0
3,0,2,0,3943.0,165,6,3,1,3,2,1,4,30,15
8,0,2,0,3573.0,175,5,15,0,3,2,21,0,10,5
1,2,1,1,24017.0,1420,3,3,0,2,0,9,9,45,25
1,2,1,2,17476.0,1940,3,9,0,2,0,10,19,55,15
1,3,0,1,4647.0,965,4,9,0,1,0,19,11,0,5
3,2,1,1,6314.0,575,5,27,0,2,1,11,21,25,0
4,0,5,1,12284.0,625,3,18,0,3,0,5,16,45,10
4,0,2,0,7229.0,180,5,9,0,2,2,8,11,20,20
6,2,1,1,9627.0,630,5,1,0,2,0,8,19,30,0
1,3,0,2,9258.0,590,4,1,0,0,1,12,21,0,50
8,3,0,0,3873.0,145,6,3,1,2,2,9,11,0,25
8,3,0,0,3841.0,140,5,15,0,3,2,22,0,20,40
6,2,1,1,10486.0,765,5,27,0,2,0,9,22,45,30
4,2,1,1,17234.0,1610,3,3,0,0,0,16,18,0,50
3,2,1,1,6496.0,295,6,27,1,3,2,5,10,10,5
6,2,1,1,9627.0,630,5,27,0,2,0,8,19,30,0
1,3,0,1,8366.0,1100,6,12,1,0,0,16,11,50,10
4,2,1,2,15318.0,505,5,27,0,1,1,20,4,0,25
8,3,0,1,9923.0,435,3,24,0,2,1,11,18,35,50
4,3,0,1,6077.0,435,4,1,0,2,1,10,17,20,35
1,1,4,0,4667.0,135,6,9,1,2,2,11,13,40,55
6,2,1,1,8099.0,645,5,9,0,2,0,8,19,30,15
8,4,3,0,2385.0,90,5,1,0,0,2,13,14,15,45
6,2,1,2,15965.0,625,6,27,1,0,0,15,1,5,30
4,3,0,1,10844.0,705,5,6,0,2,0,6,18,30,15
1,0,2,0,6121.0,170,5,12,0,0,2,13,16,20,10
3,0,2,0,3625.0,170,4,24,0,3,2,22,1,10,0
6,2,1,1,8475.0,810,5,27,0,2,0,7,21,30,0
4,2,1,1,12898.0,715,5,27,0,2,0,7,19,5,0
3,2,1,1,10851.0,320,3,6,0,3,1,2,7,5,25
1,2,1,1,5704.0,795,3,21,0,2,0,9,23,45,0
10,0,5,0,11598.0,175,3,18,0,3,2,21,0,10,5
6,2,1,1,9149.0,645,5,27,0,2,0,8,19,30,15
1,3,0,0,4145.0,155,6,15,1,1,2,20,23,45,20
2,2,1,1,6195.0,540,5,21,0,2,1,10,19,35,35
3,2,1,1,6979.0,575,5,9,0,2,1,11,21,25,0
1,0,5,0,7276.0,170,3,15,0,0,2,13,16,20,10
8,2,1,1,4760.0,270,5,15,0,2,2,8,13,45,15
10,1,4,0,11982.0,140,6,18,1,0,2,17,20,45,5
3,1,4,0,5277.0,140,3,27,0,3,2,22,0,5,25
1,2,1,1,8372.0,700,6,9,1,1,0,20,7,0,40
3,3,0,1,4226.0,220,4,1,0,1,2,19,23,35,15
3,1,4,0,3597.0,140,6,18,1,1,2,19,21,35,55
6,2,1,1,7005.0,735,6,15,1,2,0,8,21,45,0
6,2,1,1,8018.0,545,5,9,0,2,1,7,16,5,10
4,2,1,1,10577.0,1395,6,9,1,1,0,19,19,45,0
4,2,1,2,11507.0,810,6,12,1,3,0,5,19,30,0
1,2,1,2,9653.0,2295,5,9,0,3,0,5,19,0,15
4,4,3,0,4160.0,90,3,15,0,2,2,10,11,20,50
4,2,1,1,14714.0,1485,6,3,1,1,0,18,19,15,0
4,4,3,0,5678.0,85,5,9,0,3,2,2,4,55,20
1,3,0,2,13873.0,1100,5,18,0,2,0,7,1,0,20
6,2,1,1,11264.0,520,6,27,1,2,1,10,19,20,0
4,3,0,1,11134.0,405,3,24,0,0,1,13,20,55,40
0,2,1,1,6151.0,330,3,21,0,0,1,16,22,45,15
4,3,0,1,10844.0,845,5,18,0,3,0,5,19,45,50
4,2,1,2,13014.0,1615,6,3,1,2,0,9,12,40,35
4,4,3,0,4995.0,90,6,18,1,2,2,10,11,20,50
3,3,0,0,4174.0,155,4,18,0,0,2,15,18,30,5
1,0,5,0,12841.0,170,3,3,0,0,2,13,16,20,10
4,3,0,1,13067.0,1685,5,9,0,0,0,17,21,0,5
4,2,1,1,10262.0,1620,6,24,1,0,0,16,19,0,0
3,0,2,0,4423.0,170,4,6,0,2,2,10,13,10,0
4,3,0,1,8586.0,585,5,1,0,1,1,18,4,55,40
4,3,0,1,9663.0,730,5,15,0,3,0,21,9,10,20
3,2,1,1,6069.0,300,6,15,1,0,2,16,21,0,0
1,1,4,0,4667.0,135,5,6,0,2,2,11,13,40,55
4,2,1,1,12373.0,1270,5,9,0,3,0,21,19,50,0
4,3,0,1,13941.0,1055,5,9,0,0,0,16,10,30,5
3,4,3,0,3175.0,85,3,27,0,2,2,6,7,20,45
1,2,1,1,8372.0,1335,6,9,1,3,0,21,19,0,15
10,0,2,0,5613.0,155,4,6,0,0,2,17,19,0,35
3,2,1,1,7144.0,895,5,18,0,2,0,7,22,35,30
4,3,0,1,14571.0,590,6,6,1,2,1,6,16,30,20
3,1,4,0,5277.0,140,3,24,0,3,2,22,0,5,25
4,4,3,0,2759.0,90,3,24,0,2,2,10,11,20,50
0,3,0,1,5192.0,955,5,9,0,2,0,7,23,35,30
4,2,1,1,14714.0,715,6,9,1,2,0,7,19,5,0
1,2,1,2,10336.0,435,6,1,1,0,1,12,19,0,15
1,3,0,0,31945.0,155,3,24,0,1,2,20,23,45,20
4,3,0,1,7064.0,1025,4,1,0,2,0,6,23,30,35
4,2,1,2,14441.0,425,6,9,1,3,1,5,12,30,35
6,2,1,1,17493.0,755,3,3,0,0,0,13,1,0,35
4,3,0,1,10844.0,1595,6,9,1,1,0,20,22,0,35
8,4,3,0,2753.0,90,6,1,1,3,2,5,7,45,15
4,2,1,1,12898.0,1225,5,21,0,2,0,8,4,0,25
4,0,2,0,7229.0,185,4,15,0,1,2,18,22,55,0
1,2,1,2,8603.0,1180,6,3,1,0,0,12,7,0,40
4,2,1,2,18804.0,440,6,15,1,2,1,11,19,40,0
0,2,1,1,7452.0,870,4,21,0,2,0,7,22,55,25
8,0,2,0,3971.0,170,4,24,0,2,2,9,12,30,20
3,0,2,0,3943.0,170,6,12,1,2,2,10,13,10,0
3,0,5,1,9165.0,300,3,15,0,0,2,14,19,25,25
8,0,2,0,3625.0,170,6,21,1,2,2,9,12,30,20
4,2,1,1,10262.0,1235,6,24,1,0,0,16,12,0,35
4,3,0,1,14388.0,800,5,21,0,1,0,18,8,55,15
6,2,1,1,15058.0,675,6,12,1,2,0,8,19,0,15
1,2,1,1,14882.0,1360,3,6,0,2,0,9,7,0,40
3,0,2,0,4591.0,170,4,18,0,2,2,10,13,10,0
8,3,0,0,3841.0,155,5,9,0,2,2,6,9,55,30
4,3,0,1,14781.0,590,5,15,0,2,1,8,18,25,15
8,3,0,0,3841.0,140,4,9,0,3,2,22,0,20,40
6,2,1,1,13377.0,630,6,3,1,0,0,15,1,0,30
4,2,1,2,13014.0,535,6,12,1,1,1,19,4,30,25
6,2,1,1,14848.0,375,5,21,0,0,1,13,19,0,15
1,3,0,0,4145.0,155,5,9,0,1,2,20,23,45,20
3,1,4,0,3850.0,140,6,12,1,2,2,7,10,55,15
1,3,0,1,10413.0,805,5,24,0,2,0,7,20,0,25
3,2,1,1,6104.0,630,6,3,1,0,0,15,1,0,30
3,0,2,0,3943.0,170,6,1,1,2,2,10,13,30,20
4,3,0,1,8529.0,665,6,12,1,3,0,21,8,10,15
4,2,1,1,10262.0,825,6,24,1,3,0,22,12,50,35
4,3,0,1,14151.0,1540,5,18,0,1,0,20,22,25,5
0,3,0,2,5192.0,500,5,9,0,0,1,15,23,10,30
4,3,0,1,9663.0,875,5,21,0,0,0,14,4,5,40
2,0,2,0,4632.0,175,4,24,0,2,2,7,10,45,40
3,2,1,1,5073.0,305,4,6,0,1,1,20,1,25,30
6,2,1,1,9526.0,535,6,15,1,2,1,10,19,20,15
3,0,2,0,4423.0,170,4,15,0,3,2,4,6,0,50
3,4,3,0,2227.0,95,5,12,0,1,2,20,21,5,40
10,0,5,0,5403.0,160,3,21,0,2,2,11,14,30,10
3,1,4,0,3858.0,140,3,27,0,1,2,19,21,35,55
4,2,1,2,18752.0,1745,3,9,0,0,0,13,18,45,50
4,3,0,1,9663.0,330,5,21,0,2,1,6,12,30,0
4,2,1,2,12819.0,1045,6,24,1,1,0,19,12,10,35
6,2,1,1,6883.0,720,3,27,0,2,0,9,21,0,0
6,2,1,1,7198.0,390,5,27,0,1,1,19,1,0,30
1,0,5,0,7801.0,165,3,9,0,2,2,10,12,0,45
3,0,2,0,4823.0,175,4,21,0,1,2,18,21,25,20
4,3,0,1,9663.0,1610,5,24,0,2,0,6,9,30,20
4,3,0,1,12121.0,1480,5,12,0,1,0,20,21,25,5
10,3,0,1,8085.0,1625,5,12,0,1,0,20,23,20,25
3,0,5,1,8662.0,295,3,3,0,0,2,13,18,40,35
4,2,1,1,6017.0,1250,3,21,0,3,0,22,18,0,50
8,1,4,0,3859.0,135,5,3,0,2,2,9,12,45,0
6,2,1,1,7564.0,860,5,18,0,3,0,4,19,55,15
8,0,2,0,3919.0,160,6,21,1,3,2,5,8,55,35
4,0,5,1,26890.0,375,3,1,0,2,1,7,13,0,15
4,2,1,0,5443.0,195,4,15,0,2,2,11,14,0,15
4,3,0,1,13364.0,400,4,1,0,0,1,14,20,5,45
4,2,1,1,12239.0,660,5,27,0,2,0,8,19,0,0
3,3,0,1,4966.0,275,4,9,0,2,2,11,16,30,5
3,0,5,0,6144.0,165,3,3,0,2,2,6,8,0,45
4,2,1,1,12373.0,1680,5,9,0,0,0,15,19,0,0
1,0,5,2,10835.0,1900,3,18,0,2,0,8,16,50,30
1,2,1,1,7952.0,1640,6,6,1,2,0,6,9,5,25
3,0,2,0,3419.0,165,4,9,0,3,2,1,4,30,15
6,2,1,1,10197.0,525,5,27,0,3,1,3,12,50,35
3,2,1,1,5883.0,895,6,3,1,2,0,10,1,35,30
1,1,4,0,4667.0,135,5,18,0,2,2,11,13,40,55
3,2,1,2,6223.0,985,3,21,0,3,0,4,21,55,20
4,3,0,1,7757.0,665,5,6,0,3,0,21,8,10,15
3,0,5,1,11873.0,300,3,3,0,0,2,14,19,25,25
4,3,0,1,10844.0,665,6,6,1,3,0,21,8,10,15
3,2,1,1,7189.0,345,5,15,0,3,1,21,3,50,35
4,2,1,1,10262.0,885,6,27,1,3,0,21,12,50,35
0,3,0,0,5989.0,150,5,1,0,1,2,19,22,55,25
3,4,3,0,2227.0,90,6,24,1,3,2,21,22,20,50
4,4,3,0,4995.0,90,6,6,1,2,2,10,11,20,50
4,3,0,1,14231.0,1695,3,24,0,0,0,13,18,55,10
4,3,0,1,10844.0,1400,5,18,0,1,0,18,18,55,15
2,2,1,1,5628.0,455,3,3,0,3,1,5,13,45,20
4,3,0,1,10844.0,1285,6,9,1,1,0,18,16,55,20
6,2,1,1,8937.0,645,6,15,1,2,0,8,19,30,15
3,3,0,0,5618.0,155,3,6,0,0,2,14,16,20,55
1,2,1,1,6674.0,735,4,9,0,2,0,7,19,0,15
2,0,2,0,3898.0,170,4,24,0,2,2,11,14,40,30
4,3,0,1,10844.0,1550,5,24,0,1,0,18,20,55,45
1,2,1,2,13381.0,1380,6,3,1,1,0,20,19,15,15
4,2,1,1,17024.0,655,3,3,0,0,0,17,4,30,25
3,2,1,1,7398.0,345,4,9,0,3,1,21,3,50,35
1,0,5,2,17461.0,435,3,1,0,2,1,10,17,30,45
4,3,0,1,13731.0,735,5,24,0,1,0,20,8,0,15
4,0,5,1,13555.0,920,3,18,0,0,0,16,8,55,15
3,3,0,0,4804.0,155,4,27,0,0,2,17,19,15,50
4,2,1,1,16289.0,715,5,21,0,2,0,7,19,5,0
3,2,1,1,7520.0,425,5,18,0,3,1,5,12,5,10
3,2,1,1,7503.0,895,5,18,0,2,0,10,1,35,30
6,2,1,1,8601.0,650,3,27,0,2,0,8,19,25,15
4,3,0,1,7064.0,1655,4,1,0,2,0,8,12,25,0
0,3,0,1,5192.0,710,5,6,0,2,0,7,19,35,25
8,3,0,1,9158.0,330,6,9,1,0,1,15,21,55,25
6,2,1,1,24318.0,515,3,6,0,0,1,17,1,0,35
6,2,1,1,7038.0,660,5,21,0,2,0,7,18,10,10
3,0,5,0,7303.0,170,3,24,0,3,2,22,1,20,10
3,0,5,1,8021.0,285,3,15,0,3,2,5,10,25,10
6,2,1,1,14323.0,555,5,15,0,2,1,10,19,0,15
1,3,0,1,10203.0,805,6,6,1,2,0,7,20,0,25
6,2,1,1,7408.0,390,6,15,1,1,1,19,1,0,30
3,4,3,0,2227.0,85,3,27,0,3,2,21,22,20,45
6,2,1,1,16108.0,465,6,15,1,2,1,11,19,30,15
4,2,1,1,10262.0,1100,6,15,1,1,0,18,12,15,35
4,2,1,1,14714.0,600,6,9,1,2,1,9,19,0,0
4,2,1,1,10262.0,1210,6,3,1,3,0,22,19,50,0
3,2,1,1,7640.0,490,5,18,0,0,1,14,22,20,30
10,3,0,1,8610.0,700,6,12,1,2,0,7,18,10,50
4,2,1,1,12767.0,650,3,21,0,2,0,8,18,0,50
3,2,1,1,6093.0,730,6,12,1,2,0,8,21,50,0
3,2,1,1,6442.0,560,4,27,0,2,1,6,16,50,10
4,0,2,0,4030.0,165,5,9,0,2,2,6,8,0,45
6,2,1,1,7408.0,480,6,6,1,0,1,13,21,0,0
6,2,1,1,10696.0,545,6,3,1,2,1,7,16,5,10
8,3,0,0,6982.0,150,3,12,0,2,2,9,11,0,30
3,4,3,0,2754.0,90,6,9,1,1,2,19,20,5,35
1,0,5,1,23677.0,330,3,1,0,2,1,6,12,45,15
3,4,3,0,2754.0,85,3,27,0,0,2,12,13,0,25
3,2,1,1,6758.0,965,5,18,0,3,0,4,21,55,0
1,2,1,0,6934.0,180,5,18,0,0,2,14,17,10,10
4,2,1,2,18799.0,805,3,3,0,3,0,5,18,25,50
4,4,3,0,5678.0,90,5,6,0,1,2,19,21,35,5
4,0,5,1,27992.0,800,3,1,0,2,0,7,20,0,20
4,0,2,0,4544.0,180,4,1,0,1,2,19,22,50,50
4,3,0,1,7757.0,1285,5,6,0,1,0,18,16,55,20
3,2,1,1,6373.0,310,5,27,0,0,1,17,22,5,15
3,3,0,0,5644.0,150,6,3,1,0,2,14,16,25,55
4,3,0,1,13067.0,1480,5,6,0,1,0,20,21,25,5
6,2,1,1,6513.0,540,5,15,0,2,1,7,16,10,10
3,4,3,0,4392.0,90,5,9,0,0,2,12,13,0,30
3,3,0,0,4778.0,170,3,6,0,3,2,5,8,30,20
4,3,0,1,10844.0,1485,5,18,0,1,0,20,20,0,45
1,3,0,2,12723.0,1840,5,24,0,3,0,5,12,50,30
4,3,0,1,11134.0,725,3,24,0,3,0,21,9,10,15
4,0,2,0,7229.0,185,5,9,0,1,2,18,22,55,0
4,2,1,1,10262.0,1015,6,6,1,2,0,11,4,30,25
3,3,0,0,4778.0,170,3,24,0,3,2,5,8,30,20
3,0,5,0,8033.0,170,3,15,0,3,2,23,2,30,20
1,2,1,1,8425.0,1535,5,27,0,3,0,5,6,15,50
6,2,1,1,15411.0,595,3,6,0,2,1,8,18,55,50
1,2,1,2,10975.0,1220,6,12,1,0,0,13,9,5,25
1,3,0,1,6535.0,1700,3,24,0,0,0,16,21,45,5
4,3,0,1,8355.0,435,5,9,0,2,1,10,17,20,35
8,1,4,0,3543.0,140,6,18,1,0,2,17,20,45,5
10,3,0,1,12102.0,1345,3,24,0,1,0,20,18,20,45
4,3,0,1,9314.0,1005,5,1,0,0,0,17,9,0,45
3,2,1,1,7503.0,415,5,18,0,1,1,18,1,35,30
8,2,1,1,9748.0,310,3,3,0,2,1,6,11,10,20
3,3,0,0,4804.0,155,6,27,1,0,2,17,19,15,50
4,3,0,1,8586.0,590,5,9,0,2,1,6,16,30,20
4,2,1,2,13882.0,1630,6,24,1,2,0,9,12,25,35
4,0,2,0,7229.0,175,5,21,0,0,2,15,18,50,45
1,4,3,0,2575.0,80,3,24,0,2,2,6,7,20,40
3,0,2,0,3943.0,180,5,21,0,3,2,21,0,15,15
8,2,1,1,4760.0,270,4,24,0,2,2,8,13,45,15
4,3,0,1,8824.0,965,3,24,0,2,0,6,22,30,35
1,2,1,1,6902.0,615,3,21,0,2,0,9,19,0,15
0,2,1,1,6151.0,865,3,21,0,0,0,16,7,45,10
4,0,5,1,11087.0,280,3,9,0,3,2,5,10,45,25
0,3,0,0,5964.0,150,3,3,0,1,2,19,22,35,5
4,3,0,1,14151.0,1540,5,1,0,1,0,20,22,25,5
4,3,0,1,11467.0,1730,5,15,0,2,0,9,14,35,25
8,3,0,0,3873.0,140,5,21,0,3,2,22,0,20,40
6,2,1,1,13542.0,635,3,21,0,0,0,15,1,0,35
4,3,0,1,10844.0,735,5,21,0,1,0,20,8,0,15
3,0,5,0,6144.0,165,3,3,0,3,2,1,4,30,15
4,2,1,1,10262.0,300,6,27,1,0,2,14,19,0,0
0,0,2,0,3383.0,165,4,6,0,2,2,11,13,10,55
1,3,0,1,10413.0,1615,6,9,1,0,0,17,20,30,25
4,3,0,1,13994.0,575,6,9,1,2,1,9,19,35,10
1,3,0,2,13143.0,1045,5,21,0,3,0,5,23,50,15
6,2,1,1,13069.0,625,3,21,0,2,0,8,18,25,50
2,0,2,0,3898.0,165,6,9,1,1,2,20,23,55,40
4,3,0,1,13941.0,475,5,9,0,2,1,8,16,25,20
1,0,5,1,6383.0,1490,3,21,0,2,0,10,11,30,20
6,2,1,1,10406.0,835,6,1,1,2,0,7,21,5,0
3,2,1,1,5883.0,630,6,6,1,0,0,15,1,0,30
3,2,1,1,6838.0,615,3,27,0,2,0,10,21,45,0
4,3,0,1,14781.0,800,5,21,0,2,0,6,19,30,50
4,2,1,1,10577.0,520,6,9,1,1,1,19,4,45,25
6,2,1,1,9646.0,565,5,15,0,0,1,13,22,5,30
10,2,1,0,6216.0,190,6,6,1,2,2,6,9,0,10
4,2,1,0,9564.0,195,5,12,0,2,2,11,14,0,15
4,3,0,1,14781.0,450,5,1,0,3,1,21,4,10,40
4,0,2,0,7229.0,180,5,6,0,2,2,7,10,10,10
3,3,0,0,4148.0,165,3,9,0,3,2,22,0,10,55
6,2,1,1,7268.0,455,6,27,1,2,1,11,19,40,15
1,3,0,0,6245.0,150,6,1,1,0,2,14,16,15,45
0,0,2,0,4483.0,170,4,18,0,3,2,23,2,55,45
4,2,1,1,11627.0,1570,6,3,1,3,0,2,4,15,25
10,3,0,1,13310.0,970,3,24,0,0,0,17,9,0,10
4,0,2,0,7754.0,185,6,21,1,1,2,18,22,55,0
3,4,3,0,2754.0,90,4,1,0,1,2,19,20,5,35
1,2,1,2,11447.0,1580,6,6,1,2,0,7,9,5,25
4,2,1,2,18799.0,1380,3,3,0,3,0,5,4,25,25
3,3,0,0,4462.0,155,3,9,0,0,2,15,17,10,45
4,3,0,1,13067.0,1365,5,12,0,1,0,20,19,25,10
4,3,0,1,12681.0,1495,4,1,0,1,0,18,19,55,50
10,1,4,0,3687.0,135,6,3,1,2,2,7,9,5,20
3,2,1,1,6628.0,485,3,27,0,0,1,17,1,30,35
1,2,1,1,13832.0,600,3,9,0,3,1,21,7,40,40
1,3,0,2,10676.0,1390,5,12,0,0,0,12,11,0,10
4,2,1,1,14714.0,335,6,3,1,3,1,22,4,50,25
4,2,1,1,10262.0,1395,6,12,1,1,0,19,19,45,0
3,4,3,0,2754.0,90,5,21,0,1,2,19,20,5,35
0,3,0,1,6785.0,920,3,24,0,2,0,7,22,35,55
6,2,1,1,14067.0,570,5,21,0,0,1,16,1,0,30
4,2,1,2,15318.0,505,5,21,0,1,1,20,4,0,25
4,2,1,1,14053.0,610,3,9,0,1,0,18,4,15,25
4,4,3,0,8040.0,85,6,27,1,2,2,7,8,5,30
1,3,0,2,12723.0,1625,6,6,1,3,0,5,8,50,55
4,2,1,1,10262.0,1355,6,27,1,0,0,14,12,0,35
0,2,1,1,6151.0,865,3,27,0,0,0,16,7,45,10
8,2,1,1,5409.0,295,6,3,1,0,2,17,22,55,50
10,3,0,1,9345.0,1440,5,21,0,1,0,20,20,20,20
1,2,1,2,12646.0,1820,6,15,1,0,0,12,19,55,15
3,4,3,0,4784.0,90,3,6,0,0,2,16,18,55,25
4,2,1,1,12242.0,395,3,27,0,3,1,21,4,50,25
0,3,0,1,11323.0,720,6,9,1,3,0,22,10,40,40
0,3,0,0,4409.0,150,4,18,0,1,2,19,22,55,25
4,0,5,1,16736.0,745,3,6,0,2,0,8,21,55,20
1,4,3,0,3100.0,75,5,27,0,1,2,19,20,30,45
3,3,0,0,4804.0,150,6,12,1,0,2,14,16,25,55
10,3,0,1,9555.0,790,5,24,0,2,0,7,20,10,20
4,2,1,1,10262.0,1295,6,27,1,0,0,15,12,0,35
0,3,0,0,5964.0,150,3,24,0,1,2,19,22,35,5
3,2,1,1,6386.0,345,6,12,1,3,1,2,7,0,45
1,2,1,1,6377.0,675,4,9,0,2,0,8,19,0,15
8,1,4,0,3807.0,135,3,18,0,2,2,8,10,20,35
6,2,1,1,13377.0,570,6,3,1,0,1,16,1,0,30
8,3,0,0,3841.0,145,4,12,0,2,2,9,11,0,25
1,3,0,1,6528.0,1440,6,6,1,0,0,14,14,35,35
1,4,3,0,3100.0,80,5,24,0,2,2,6,7,20,40
10,1,4,0,3687.0,135,6,24,1,2,2,7,10,45,0
4,0,5,1,14815.0,1265,3,6,0,2,0,8,5,0,5
3,0,2,0,3943.0,170,6,12,1,3,2,4,6,0,50
4,2,1,1,14714.0,450,6,12,1,1,1,20,4,55,25
8,3,0,1,4859.0,315,4,24,0,0,1,15,20,5,20
4,3,0,1,10844.0,510,5,18,0,0,1,14,22,5,35
3,0,5,1,4410.0,295,3,18,0,0,2,12,17,10,5
3,4,3,0,2754.0,90,5,21,0,3,2,2,4,35,5
4,0,2,0,7229.0,180,4,6,0,1,2,19,22,50,50
3,0,5,0,5694.0,170,3,9,0,3,2,23,2,30,20
6,2,1,1,9424.0,510,5,9,0,0,1,17,1,0,30
4,2,1,1,10262.0,1395,6,15,1,1,0,19,19,45,0
1,2,1,2,12199.0,865,6,9,1,0,0,17,7,15,40
10,0,2,0,4668.0,170,5,6,0,2,2,11,14,30,20
4,0,5,1,7832.0,1140,3,21,0,3,0,5,0,45,45
8,0,5,0,4945.0,175,3,21,0,2,2,9,12,35,30
1,0,5,2,11791.0,2420,3,3,0,3,0,5,22,50,10
8,3,0,0,3841.0,155,4,12,0,2,2,6,9,55,30
2,0,2,0,4239.0,165,4,3,0,1,2,20,23,55,40
4,0,5,1,14815.0,640,3,6,0,0,0,14,0,5,45
4,2,1,2,13014.0,560,6,9,1,2,1,9,19,40,0
6,2,1,1,11789.0,520,6,9,1,2,1,10,19,20,0
4,3,0,1,10031.0,540,3,24,0,1,1,19,4,45,45
1,3,0,2,13616.0,1915,5,15,0,2,0,9,17,25,20
6,2,1,1,6838.0,395,3,21,0,1,1,19,1,0,35
4,0,2,0,7229.0,180,5,24,0,0,2,17,20,45,45
3,0,2,0,4990.0,165,4,12,0,2,2,6,8,5,50
2,2,1,1,5752.0,355,5,27,0,2,1,7,12,0,55
6,2,1,2,18191.0,625,5,9,0,0,0,15,1,5,30
4,3,0,1,10539.0,800,6,12,1,1,0,20,9,25,45
0,2,1,1,8327.0,865,3,9,0,0,0,16,7,45,10
4,3,0,1,10844.0,510,5,24,0,0,1,14,22,5,35
8,3,0,0,3873.0,140,6,12,1,3,2,22,0,20,40
4,0,5,1,13555.0,780,3,18,0,3,0,21,10,25,25
4,3,0,1,10844.0,1335,5,24,0,1,0,20,18,0,15
10,0,2,0,5403.0,170,4,1,0,3,2,21,23,0,50
1,3,0,0,4145.0,155,5,21,0,1,2,20,23,45,20
4,2,1,1,10577.0,1425,6,9,1,1,0,19,19,15,0
1,2,1,2,9925.0,1420,5,9,0,2,0,9,9,45,25
3,4,3,0,2754.0,90,6,15,1,1,2,19,20,5,35
1,3,0,1,7662.0,1700,5,9,0,0,0,16,21,45,5
4,4,3,1,22294.0,815,3,12,0,3,0,3,16,0,35
3,0,5,0,6144.0,170,3,15,0,0,2,13,15,0,50
4,4,3,2,24210.0,1260,3,6,0,1,0,19,16,50,50
6,2,1,1,12327.0,755,3,27,0,0,0,13,1,0,35
8,4,3,0,2437.0,80,3,18,0,0,2,13,14,10,30
8,4,3,0,2753.0,90,6,12,1,3,2,5,7,45,15
4,3,0,1,14151.0,840,5,21,0,2,0,9,23,35,35
10,1,4,0,11982.0,140,6,21,1,0,2,17,20,45,5
3,2,1,2,9413.0,565,3,3,0,2,1,11,21,55,20
1,2,1,2,13022.0,1560,5,15,0,0,0,17,19,15,15
2,3,0,1,3673.0,475,6,9,1,2,1,6,14,40,35
4,2,1,1,15764.0,365,3,6,0,3,1,22,4,20,25
4,2,1,2,12609.0,910,6,24,1,3,0,21,12,25,35
5,0,5,1,57209.0,280,3,1,0,2,2,9,14,45,25
10,0,2,0,5613.0,170,4,6,0,2,2,9,12,45,35
